CODESC;tur_id;Período;TURMA
095141;151414;Manhã;ANO 8 AMOSTRAL
095141;143920;Manhã;9A
095141;143906;Tarde;3A
095141;143907;Tarde;3B
095141;151412;Tarde;ANO 4 AMOSTRAL
095141;143911;Tarde;5A
095141;143912;Tarde;5B
095150;131590;Manhã;3A
095150;131591;Manhã;3B
095150;131612;Manhã;3C
095150;151415;Manhã;ANO 4 AMOSTRAL
095150;131595;Manhã;5A
095150;131596;Manhã;5B
095150;131597;Manhã;5C
095150;151416;Tarde;ANO 6 AMOSTRAL
095150;131598;Tarde;7A
095150;131599;Tarde;7B
095150;131600;Tarde;7C
095150;151417;Tarde;ANO 8 AMOSTRAL
095150;131604;Tarde;9A
095168;132489;Manhã;3A
095168;132490;Manhã;3B
095168;132491;Manhã;3C
095168;151418;Tarde;ANO 4 AMOSTRAL
095168;132506;Tarde;5A
095168;132507;Tarde;5B
095168;132508;Tarde;5C
095168;151419;Tarde;ANO 6 AMOSTRAL
095168;132499;Tarde;7A
095168;132500;Tarde;7B
095168;132501;Tarde;7C
095168;151420;Tarde;ANO 8 AMOSTRAL
095176;151421;Manhã;ANO 4 AMOSTRAL
095176;143814;Manhã;5A
095176;143815;Manhã;5B
095176;143816;Manhã;5C
095176;151423;Manhã;ANO 8 AMOSTRAL
095176;143826;Manhã;9A
095176;143809;Tarde;3A
095176;143810;Tarde;3B
095176;151422;Tarde;ANO 6 AMOSTRAL
095176;143820;Tarde;7A
095176;143821;Tarde;7B
095176;143822;Tarde;7C
095184;151424;Manhã;ANO 4 AMOSTRAL
095184;151425;Manhã;ANO 6 AMOSTRAL
095184;138315;Manhã;7A
095184;138316;Manhã;7B
095184;138317;Manhã;7C
095184;151426;Manhã;ANO 8 AMOSTRAL
095184;138308;Tarde;3A
095184;138309;Tarde;3B
095184;138310;Tarde;5A
095184;138311;Tarde;5B
095184;138312;Tarde;5C
095192;138581;Manhã;3A
095192;138582;Manhã;3B
095192;151427;Manhã;ANO 4 AMOSTRAL
095192;138586;Manhã;5A
095192;138587;Manhã;5B
095192;151428;Tarde;ANO 6 AMOSTRAL
095192;138590;Tarde;7A
095192;138591;Tarde;7B
095192;151429;Tarde;ANO 8 AMOSTRAL
095192;138594;Tarde;9A
095206;151431;Manhã;ANO 6 AMOSTRAL
095206;132042;Manhã;7A
095206;132037;Manhã;7B
095206;132038;Manhã;7C
095206;151432;Manhã;ANO 8 AMOSTRAL
095206;132029;Tarde;3A
095206;132030;Tarde;3B
095206;151430;Tarde;ANO 4 AMOSTRAL
095206;132033;Tarde;5A
095206;132034;Tarde;5B
095214;141756;Manhã;7A
095214;141757;Manhã;7B
095214;141758;Manhã;7C
095214;141759;Manhã;7D
095214;141763;Manhã;9A
095214;141764;Manhã;9B
095214;141765;Manhã;9C
095214;141746;Tarde;3A
095214;141747;Tarde;3B
095214;141748;Tarde;3C
095214;151433;Tarde;ANO 4 AMOSTRAL
095214;141751;Tarde;5A
095214;141752;Tarde;5B
095214;151434;Tarde;ANO 6 AMOSTRAL
095214;151435;Tarde;ANO 8 AMOSTRAL
095222;138772;Manhã;5A
095222;138773;Manhã;5B
095222;138774;Manhã;5C
095222;151437;Manhã;ANO 6 AMOSTRAL
095222;138779;Manhã;7A
095222;138780;Manhã;7B
095222;138781;Manhã;7C
095222;151438;Manhã;ANO 8 AMOSTRAL
095222;138767;Tarde;3A
095222;138768;Tarde;3B
095222;151436;Tarde;ANO 4 AMOSTRAL
095231;141089;Manhã;3A
095231;141090;Manhã;3B
095231;141091;Manhã;3C
095231;151439;Manhã;ANO 4 AMOSTRAL
095231;141095;Tarde;5A
095231;141096;Tarde;5B
095231;141097;Tarde;5C
095231;151440;Tarde;ANO 6 AMOSTRAL
095231;141098;Tarde;7A
095231;141099;Tarde;7B
095231;141100;Tarde;7C
095231;141101;Tarde;7D
095231;151441;Tarde;ANO 8 AMOSTRAL
095249;141306;Manhã;5A
095249;141307;Manhã;5B
095249;141308;Manhã;5C
095249;151443;Manhã;ANO 6 AMOSTRAL
095249;141312;Manhã;7A
095249;141313;Manhã;7B
095249;151444;Manhã;ANO 8 AMOSTRAL
095249;141301;Tarde;3A
095249;141302;Tarde;3B
095249;151442;Tarde;ANO 4 AMOSTRAL
095257;132701;Manhã;3A
095257;132702;Manhã;3B
095257;132716;Manhã;7A
095257;132717;Manhã;7B
095257;132718;Manhã;7C
095257;151447;Manhã;ANO 8 AMOSTRAL
095257;132723;Manhã;9A
095257;132724;Manhã;9B
095257;132703;Tarde;3C
095257;132704;Tarde;3D
095257;132727;Tarde;3E
095257;151445;Tarde;ANO 4 AMOSTRAL
095257;132709;Tarde;5A
095257;132710;Tarde;5B
095257;132711;Tarde;5C
095257;132728;Tarde;5D
095257;132729;Tarde;5E
095257;151446;Tarde;ANO 6 AMOSTRAL
095257;132719;Tarde;7D
095265;138026;Manhã;3A
095265;138027;Manhã;3B
095265;138028;Manhã;3C
095265;151448;Manhã;ANO 4 AMOSTRAL
095265;138033;Manhã;5A
095265;138034;Tarde;5B
095265;138035;Tarde;5C
095265;138036;Tarde;5D
095265;151449;Tarde;ANO 6 AMOSTRAL
095265;138040;Tarde;7A
095265;138041;Tarde;7B
095265;138042;Tarde;7C
095265;138043;Tarde;7D
095265;151450;Tarde;ANO 8 AMOSTRAL
095265;138048;Tarde;9A
095265;138047;Tarde;9B
095273;144533;Manhã;3A
095273;144534;Manhã;3B
095273;144535;Manhã;3C
095273;151451;Manhã;ANO 4 AMOSTRAL
095273;144539;Manhã;5A
095273;144540;Manhã;5B
095273;151452;Tarde;ANO 6 AMOSTRAL
095273;144544;Tarde;7A
095273;144545;Tarde;7B
095273;144546;Tarde;7C
095273;151453;Tarde;ANO 8 AMOSTRAL
095273;144550;Tarde;9A
095273;144551;Tarde;9B
095273;144552;Tarde;9C
095281;145605;Manhã;5A
095281;145606;Manhã;5B
095281;151455;Manhã;ANO 6 AMOSTRAL
095281;145610;Manhã;7A
095281;145611;Manhã;7B
095281;145612;Manhã;7C
095281;151456;Manhã;ANO 8 AMOSTRAL
095281;145616;Manhã;9A
095281;145598;Tarde;3A
095281;145599;Tarde;3B
095281;145600;Tarde;3C
095281;151454;Tarde;ANO 4 AMOSTRAL
095290;135746;Integral;3A
095290;135747;Manhã;3B
095290;151457;Manhã;ANO 4 AMOSTRAL
095290;135750;Manhã;5A
095290;135751;Manhã;5B
095290;151458;Tarde;ANO 6 AMOSTRAL
095290;135754;Tarde;7A
095290;135755;Tarde;7B
095290;151459;Tarde;ANO 8 AMOSTRAL
095303;138686;Integral;3A
095303;138687;Integral;3B
095303;138688;Integral;5A
095303;151460;Manhã;ANO 6 AMOSTRAL
095303;138689;Manhã;7A
095303;138690;Manhã;7B
095303;151461;Manhã;ANO 8 AMOSTRAL
095303;138693;Manhã;9A
095311;145227;Integral;3A
095311;145238;Integral;3B
095311;151463;Manhã;ANO 6 AMOSTRAL
095311;145232;Manhã;7A
095311;151464;Manhã;ANO 8 AMOSTRAL
095311;151462;Tarde;ANO 4 AMOSTRAL
095311;145230;Tarde;5A
095311;145231;Tarde;5B
095320;143851;Integral;3A
095320;143852;Integral;3B
095320;143859;Manhã;7A
095320;143860;Manhã;7B
095320;151467;Manhã;ANO 8 AMOSTRAL
095320;151465;Tarde;ANO 4 AMOSTRAL
095320;143855;Tarde;5A
095320;143856;Tarde;5B
095320;151466;Tarde;ANO 6 AMOSTRAL
095338;139533;Manhã;3A
095338;151468;Manhã;ANO 4 AMOSTRAL
095338;139535;Manhã;5A
095338;151469;Tarde;ANO 6 AMOSTRAL
095338;139538;Tarde;7A
095338;151470;Tarde;ANO 8 AMOSTRAL
095346;145018;Manhã;3A
095346;145019;Manhã;3B
095346;145020;Manhã;3C
095346;151471;Manhã;ANO 4 AMOSTRAL
095346;145024;Tarde;5A
095346;145025;Tarde;5B
095346;145026;Tarde;5C
095346;151472;Tarde;ANO 6 AMOSTRAL
095346;145030;Tarde;7A
095346;145031;Tarde;7B
095346;145032;Tarde;7C
095346;151473;Tarde;ANO 8 AMOSTRAL
095346;145034;Tarde;9A
095354;136587;Manhã;5A
095354;136588;Manhã;5B
095354;151475;Manhã;ANO 6 AMOSTRAL
095354;136591;Manhã;7A
095354;136592;Manhã;7B
095354;151476;Manhã;ANO 8 AMOSTRAL
095354;136583;Tarde;3A
095354;136584;Tarde;3B
095354;151474;Tarde;ANO 4 AMOSTRAL
095362;144829;Manhã;3A
095362;144830;Manhã;3B
095362;151477;Manhã;ANO 4 AMOSTRAL
095362;144833;Manhã;5A
095362;144834;Tarde;5B
095362;151478;Tarde;ANO 6 AMOSTRAL
095362;144837;Tarde;7A
095362;144838;Tarde;7B
095362;151479;Tarde;ANO 8 AMOSTRAL
095362;144841;Tarde;9A
095371;134002;Manhã;3A
095371;134003;Manhã;3B
095371;134004;Manhã;3C
095371;151480;Manhã;ANO 4 AMOSTRAL
095371;134016;Manhã;7A
095371;134017;Manhã;7B
095371;151482;Manhã;ANO 8 AMOSTRAL
095371;134023;Manhã;9A
095371;134008;Tarde;5A
095371;134009;Tarde;5B
095371;134010;Tarde;5C
095371;134011;Tarde;5D
095371;151481;Tarde;ANO 6 AMOSTRAL
095371;134018;Tarde;7C
095371;134019;Tarde;7D
095389;134873;Manhã;3A
095389;134874;Manhã;3B
095389;134875;Manhã;3C
095389;151483;Manhã;ANO 4 AMOSTRAL
095389;134879;Tarde;5A
095389;134880;Tarde;5B
095389;134881;Tarde;5C
095389;151484;Tarde;ANO 6 AMOSTRAL
095389;134885;Tarde;7A
095389;134886;Tarde;7B
095389;134887;Tarde;7C
095389;151485;Tarde;ANO 8 AMOSTRAL
095389;134890;Tarde;9A
095397;151487;Manhã;ANO 6 AMOSTRAL
095397;137661;Manhã;7A
095397;137662;Manhã;7B
095397;151488;Manhã;ANO 8 AMOSTRAL
095397;137666;Tarde;3A
095397;137667;Tarde;3B
095397;151486;Tarde;ANO 4 AMOSTRAL
095397;137657;Tarde;5A
095397;137658;Tarde;5B
095401;130501;Manhã;5A
095401;130502;Manhã;5B
095401;151490;Manhã;ANO 6 AMOSTRAL
095401;130503;Manhã;7A
095401;130504;Manhã;7B
095401;130508;Manhã;7C
095401;151491;Manhã;ANO 8 AMOSTRAL
095401;130512;Manhã;9A
095401;130513;Manhã;9B
095401;130496;Tarde;3A
095401;130497;Tarde;3B
095401;130498;Tarde;3C
095401;151489;Tarde;ANO 4 AMOSTRAL
095419;138671;Manhã;3A
095419;138672;Manhã;3B
095419;151492;Manhã;ANO 4 AMOSTRAL
095419;138675;Manhã;5A
095419;138676;Manhã;5B
095419;151493;Manhã;ANO 6 AMOSTRAL
095419;138677;Tarde;7A
095419;138678;Tarde;7B
095419;151494;Tarde;ANO 8 AMOSTRAL
095419;138681;Tarde;9A
095427;135270;Manhã;3A
095427;135271;Manhã;3B
095427;151495;Manhã;ANO 4 AMOSTRAL
095427;135275;Manhã;5A
095427;135276;Manhã;5B
095427;135277;Manhã;5C
095427;151496;Tarde;ANO 6 AMOSTRAL
095427;135281;Tarde;7A
095427;135282;Tarde;7B
095427;135283;Tarde;7C
095427;135286;Tarde;7D
095427;151497;Tarde;ANO 8 AMOSTRAL
095435;140656;Manhã;5C
095435;140657;Manhã;5D
095435;151499;Manhã;ANO 6 AMOSTRAL
095435;140658;Manhã;7A
095435;140659;Manhã;7B
095435;140660;Manhã;7C
095435;140661;Manhã;7D
095435;151500;Manhã;ANO 8 AMOSTRAL
095435;140666;Manhã;9A
095435;140674;Tarde;3A
095435;140675;Tarde;3B
095435;140676;Tarde;3C
095435;151498;Tarde;ANO 4 AMOSTRAL
095435;140681;Tarde;5A
095435;140682;Tarde;5B
095443;142962;Manhã;5A
095443;142963;Manhã;5B
095443;151502;Manhã;ANO 6 AMOSTRAL
095443;142964;Manhã;7A
095443;142965;Manhã;7B
095443;142966;Manhã;7C
095443;151503;Manhã;ANO 8 AMOSTRAL
095443;142975;Tarde;3A
095443;142976;Tarde;3B
095443;151501;Tarde;ANO 4 AMOSTRAL
095443;142982;Tarde;5D
095451;132793;Manhã;3A
095451;132794;Manhã;3B
095451;151504;Tarde;ANO 4 AMOSTRAL
095451;132797;Tarde;5A
095451;132798;Tarde;5B
095451;132799;Tarde;5C
095460;151505;Manhã;ANO 4 AMOSTRAL
095460;135383;Manhã;5B
095460;151506;Manhã;ANO 6 AMOSTRAL
095460;135370;Manhã;7A
095460;135371;Manhã;7B
095460;151507;Manhã;ANO 8 AMOSTRAL
095460;135380;Tarde;3A
095460;135381;Tarde;3B
095460;135382;Tarde;5A
095478;142511;Manhã;3A
095478;142512;Manhã;3B
095478;142513;Manhã;3C
095478;151508;Manhã;ANO 4 AMOSTRAL
095478;142517;Manhã;5A
095478;142518;Manhã;5B
095478;142519;Manhã;5C
095478;151509;Tarde;ANO 6 AMOSTRAL
095478;142523;Tarde;7A
095478;142524;Tarde;7B
095478;142525;Tarde;7C
095478;151510;Tarde;ANO 8 AMOSTRAL
095494;131867;Manhã;3A
095494;131868;Manhã;3B
095494;131869;Manhã;3C
095494;151511;Manhã;ANO 4 AMOSTRAL
095494;131866;Manhã;5A
095494;131873;Manhã;7A
095494;131874;Manhã;7B
095494;131878;Manhã;7C
095494;131864;Tarde;5B
095494;131865;Tarde;5C
095494;151512;Tarde;ANO 6 AMOSTRAL
095494;151513;Tarde;ANO 8 AMOSTRAL
095508;134346;Manhã;3A
095508;134347;Manhã;3B
095508;134348;Manhã;3C
095508;151514;Manhã;ANO 4 AMOSTRAL
095508;134351;Manhã;5A
095508;134352;Manhã;5B
095508;134353;Manhã;5C
095508;151515;Tarde;ANO 6 AMOSTRAL
095508;134357;Tarde;7A
095508;134358;Tarde;7B
095508;134359;Tarde;7C
095508;151516;Tarde;ANO 8 AMOSTRAL
095516;131899;Manhã;5A
095516;131900;Manhã;5B
095516;131901;Manhã;5C
095516;151518;Manhã;ANO 6 AMOSTRAL
095516;131905;Manhã;7A
095516;131906;Manhã;7B
095516;131907;Manhã;7C
095516;151519;Manhã;ANO 8 AMOSTRAL
095516;131892;Tarde;3A
095516;131893;Tarde;3B
095516;131894;Tarde;3C
095516;151517;Tarde;ANO 4 AMOSTRAL
095524;151521;Manhã;ANO 6 AMOSTRAL
095524;143670;Manhã;7A
095524;143671;Manhã;7B
095524;143672;Manhã;7C
095524;143673;Manhã;7D
095524;151522;Manhã;ANO 8 AMOSTRAL
095524;143659;Tarde;3A
095524;143660;Tarde;3B
095524;143661;Tarde;3C
095524;151520;Tarde;ANO 4 AMOSTRAL
095524;143664;Tarde;5A
095524;143665;Tarde;5B
095524;143666;Tarde;5C
095532;151523;Manhã;ANO 4 AMOSTRAL
095532;130421;Manhã;5A
095532;130422;Manhã;5B
095532;130423;Manhã;5C
095532;151524;Manhã;ANO 6 AMOSTRAL
095532;151525;Manhã;ANO 8 AMOSTRAL
095532;130411;Tarde;3A
095532;130412;Tarde;3B
095532;130413;Tarde;3C
095532;130414;Tarde;7A
095532;130415;Tarde;7B
095532;130416;Tarde;7C
095541;141045;Manhã;3A
095541;141046;Manhã;3B
095541;141047;Manhã;3C
095541;151526;Manhã;ANO 4 AMOSTRAL
095541;141051;Tarde;5A
095541;141052;Tarde;5B
095541;141053;Tarde;5C
095541;151527;Tarde;ANO 6 AMOSTRAL
095541;141057;Tarde;7A
095541;141058;Tarde;7B
095541;151528;Tarde;ANO 8 AMOSTRAL
095559;137045;Manhã;3A
095559;137046;Manhã;3B
095559;137047;Manhã;3C
095559;137048;Manhã;3D
095559;151530;Manhã;ANO 6 AMOSTRAL
095559;137057;Manhã;7A
095559;137058;Manhã;7B
095559;137059;Manhã;7C
095559;137060;Manhã;7D
095559;151529;Tarde;ANO 4 AMOSTRAL
095559;137053;Tarde;5A
095559;137054;Tarde;5B
095559;137055;Tarde;5C
095559;137056;Tarde;5D
095559;151531;Tarde;ANO 8 AMOSTRAL
095559;137064;Tarde;9A
095559;137065;Tarde;9B
095567;135989;Manhã;3A
095567;135990;Manhã;3B
095567;135991;Manhã;3C
095567;151532;Manhã;ANO 4 AMOSTRAL
095567;135995;Tarde;5A
095567;135996;Tarde;5B
095567;135997;Tarde;5C
095567;151533;Tarde;ANO 6 AMOSTRAL
095567;136001;Tarde;7A
095567;136002;Tarde;7B
095567;136003;Tarde;7C
095567;136008;Tarde;7D
095567;151534;Tarde;ANO 8 AMOSTRAL
095567;136007;Tarde;9A
095575;130781;Manhã;3A
095575;130782;Manhã;3B
095575;130785;Manhã;7A
095575;130786;Manhã;7B
095575;130789;Tarde;3C
095575;130793;Tarde;3D
095575;151535;Tarde;ANO 4 AMOSTRAL
095575;130794;Tarde;5A
095575;130795;Tarde;5C
095575;130805;Tarde;5D
095575;151536;Tarde;ANO 6 AMOSTRAL
095575;130798;Tarde;7C
095575;130799;Tarde;7D
095575;151537;Tarde;ANO 8 AMOSTRAL
095583;134806;Manhã;5A
095583;134807;Manhã;5B
095583;151539;Manhã;ANO 6 AMOSTRAL
095583;134808;Manhã;7A
095583;134809;Manhã;7B
095583;151540;Manhã;ANO 8 AMOSTRAL
095583;134813;Manhã;9A
095583;134800;Tarde;3A
095583;134801;Tarde;3B
095583;134802;Tarde;3C
095583;151538;Tarde;ANO 4 AMOSTRAL
095591;151541;Manhã;ANO 4 AMOSTRAL
095591;138233;Manhã;5A
095591;138234;Manhã;5B
095591;151542;Manhã;ANO 6 AMOSTRAL
095591;138237;Manhã;7A
095591;138238;Manhã;7B
095591;151543;Manhã;ANO 8 AMOSTRAL
095591;138241;Manhã;9A
095591;138228;Tarde;3A
095591;138229;Tarde;3B
095591;138230;Tarde;3C
095605;131383;Manhã;5A
095605;131384;Manhã;5B
095605;131385;Manhã;5C
095605;151545;Manhã;ANO 6 AMOSTRAL
095605;131386;Manhã;7A
095605;131387;Manhã;7B
095605;131388;Manhã;7C
095605;151546;Manhã;ANO 8 AMOSTRAL
095605;131375;Tarde;3A
095605;131376;Tarde;3B
095605;131377;Tarde;3C
095605;131378;Tarde;3D
095605;151544;Tarde;ANO 4 AMOSTRAL
095613;151548;Manhã;ANO 6 AMOSTRAL
095613;151549;Manhã;ANO 8 AMOSTRAL
095613;130403;Manhã;9A
095613;130380;Tarde;3A
095613;130381;Tarde;3B
095613;130382;Tarde;3C
095613;151547;Tarde;ANO 4 AMOSTRAL
095613;130386;Tarde;5A
095613;130387;Tarde;5B
095613;130388;Tarde;5C
095613;130389;Tarde;5D
095613;130395;Tarde;7A
095613;130396;Tarde;7B
095613;130397;Tarde;7C
095613;130398;Tarde;7D
097047;151551;Manhã;ANO 6 AMOSTRAL
097047;130811;Manhã;7A
097047;151552;Manhã;ANO 8 AMOSTRAL
097047;130817;Manhã;9A
097047;130808;Manhã;9B
097047;130815;Tarde;3A
097047;130813;Tarde;3B
097047;151550;Tarde;ANO 4 AMOSTRAL
097047;130816;Tarde;5A
097055;141562;Manhã;3A
097055;141563;Manhã;3B
097055;141564;Manhã;3C
097055;141565;Manhã;3D
097055;141566;Manhã;3E
097055;151553;Manhã;ANO 4 AMOSTRAL
097055;151555;Manhã;ANO 8 AMOSTRAL
097055;141587;Manhã;9A
097055;141588;Manhã;9B
097055;141572;Tarde;5A
097055;141573;Tarde;5B
097055;141574;Tarde;5C
097055;141575;Tarde;5D
097055;151554;Tarde;ANO 6 AMOSTRAL
097055;141580;Tarde;7A
097055;141581;Tarde;7B
097055;141582;Tarde;7C
097063;133546;Manhã;3A
097063;133547;Manhã;3B
097063;133548;Manhã;3C
097063;151556;Tarde;ANO 4 AMOSTRAL
097063;133552;Tarde;5A
097063;151557;Tarde;ANO 6 AMOSTRAL
097063;133555;Tarde;7A
097063;151558;Tarde;ANO 8 AMOSTRAL
097705;151560;Manhã;ANO 6 AMOSTRAL
097705;138617;Manhã;7A
097705;138618;Manhã;7B
097705;151561;Manhã;ANO 8 AMOSTRAL
097705;138627;Tarde;3A
097705;138628;Tarde;3B
097705;151559;Tarde;ANO 4 AMOSTRAL
097705;138625;Tarde;5A
097705;138626;Tarde;5B
097713;144138;Manhã;3A
097713;144139;Manhã;3B
097713;151563;Manhã;ANO 6 AMOSTRAL
097713;144146;Manhã;7A
097713;144147;Manhã;7B
097713;144137;Manhã;9B
097713;144140;Tarde;3C
097713;144141;Tarde;3D
097713;151562;Tarde;ANO 4 AMOSTRAL
097713;144142;Tarde;5A
097713;144143;Tarde;5B
097713;144144;Tarde;5C
097713;144145;Tarde;5D
097713;144148;Tarde;7C
097713;144149;Tarde;7D
097713;151564;Tarde;ANO 8 AMOSTRAL
097713;144136;Tarde;9A
097721;151567;Manhã;ANO 8 AMOSTRAL
097721;137195;Manhã;9A
097721;137191;Manhã;9B
097721;137192;Tarde;3A
097721;137193;Tarde;3B
097721;137194;Tarde;3C
097721;137196;Tarde;3D
097721;151565;Tarde;ANO 4 AMOSTRAL
097721;137200;Tarde;5A
097721;137201;Tarde;5B
097721;137202;Tarde;5C
097721;151566;Tarde;ANO 6 AMOSTRAL
097721;137203;Tarde;7A
097721;137204;Tarde;7B
097721;137205;Tarde;7C
097721;137206;Tarde;7D
099091;132738;Manhã;5A
099091;132739;Manhã;5B
099091;151569;Manhã;ANO 6 AMOSTRAL
099091;132746;Manhã;7A
099091;132747;Manhã;7B
099091;132748;Manhã;7C
099091;132749;Manhã;7D
099091;132750;Manhã;7E
099091;151570;Manhã;ANO 8 AMOSTRAL
099091;132754;Manhã;9A
099091;132755;Manhã;9B
099091;132764;Tarde;3A
099091;132765;Tarde;3B
099091;132766;Tarde;3C
099091;132767;Tarde;3D
099091;132768;Tarde;3E
099091;151568;Tarde;ANO 4 AMOSTRAL
099091;132740;Tarde;5C
099091;132773;Tarde;5D
099091;132774;Tarde;5E
099104;135849;Manhã;5A
099104;135850;Manhã;5B
099104;151572;Manhã;ANO 6 AMOSTRAL
099104;135853;Manhã;7A
099104;135854;Manhã;7B
099104;151573;Manhã;ANO 8 AMOSTRAL
099104;135845;Tarde;3A
099104;135846;Tarde;3B
099104;151571;Tarde;ANO 4 AMOSTRAL
099112;143874;Manhã;5A
099112;143873;Manhã;5B
099112;151575;Manhã;ANO 6 AMOSTRAL
099112;143875;Manhã;7A
099112;143876;Manhã;7B
099112;143877;Manhã;7C
099112;143878;Manhã;7D
099112;143879;Manhã;7E
099112;143868;Tarde;3A
099112;151574;Tarde;ANO 4 AMOSTRAL
099112;143872;Tarde;5C
099121;139721;Manhã;5A
099121;139722;Manhã;5B
099121;139723;Manhã;5C
099121;139724;Manhã;5D
099121;151577;Manhã;ANO 6 AMOSTRAL
099121;139725;Manhã;7A
099121;139726;Manhã;7B
099121;139727;Manhã;7C
099121;151578;Manhã;ANO 8 AMOSTRAL
099121;139715;Tarde;3A
099121;139716;Tarde;3B
099121;139717;Tarde;3C
099121;151576;Tarde;ANO 4 AMOSTRAL
099139;136251;Manhã;3A
099139;136252;Manhã;3B
099139;136253;Manhã;3C
099139;151579;Manhã;ANO 4 AMOSTRAL
099139;136256;Tarde;5A
099139;136257;Tarde;5B
099139;151580;Tarde;ANO 6 AMOSTRAL
099139;136259;Tarde;7A
099139;136260;Tarde;7B
099139;136261;Tarde;7C
099139;151581;Tarde;ANO 8 AMOSTRAL
099139;136264;Tarde;9A
099180;145688;Manhã;5A
099180;145689;Manhã;5B
099180;145690;Manhã;7A
099180;145691;Manhã;7B
099180;145692;Manhã;7C
099180;145693;Manhã;8A
099180;145694;Manhã;8B
099180;145695;Manhã;8C
099180;145696;Manhã;8D
099180;145697;Manhã;9A
099180;145698;Manhã;9B
099180;145707;Noite;4B
099180;177759;Noite;8E
099180;145709;Noite;9C
099180;145710;Noite;9D
099180;145701;Tarde;3A
099180;145702;Tarde;3B
099180;145703;Tarde;4A
099180;145704;Tarde;6A
099180;145705;Tarde;6B
099180;145706;Tarde;7D
099180;145711;Tarde;7E
099228;135117;Integral;3A
099228;135118;Integral;3B
099228;135123;Manhã;5A
099228;135124;Manhã;5B
099228;151582;Tarde;ANO 6 AMOSTRAL
099228;135108;Tarde;7A
099228;135109;Tarde;7B
099228;151583;Tarde;ANO 8 AMOSTRAL
099228;135115;Tarde;9A
099236;151585;Manhã;ANO 6 AMOSTRAL
099236;134827;Manhã;7A
099236;134828;Manhã;7B
099236;134829;Manhã;7C
099236;151586;Manhã;ANO 8 AMOSTRAL
099236;134832;Manhã;9A
099236;134833;Manhã;9B
099236;134819;Tarde;3A
099236;134820;Tarde;3B
099236;151584;Tarde;ANO 4 AMOSTRAL
099236;134823;Tarde;5A
099236;134821;Tarde;5B
099236;134822;Tarde;5C
099261;151588;Manhã;ANO 6 AMOSTRAL
099261;131360;Manhã;7A
099261;131361;Manhã;7B
099261;131362;Manhã;7C
099261;131363;Manhã;7D
099261;151589;Manhã;ANO 8 AMOSTRAL
099261;131351;Tarde;3A
099261;131352;Tarde;3B
099261;131353;Tarde;3C
099261;151587;Tarde;ANO 4 AMOSTRAL
099261;131356;Tarde;5A
099261;131357;Tarde;5B
099287;131519;Manhã;3C
099287;151590;Manhã;ANO 4 AMOSTRAL
099287;131523;Manhã;5A
099287;131524;Manhã;5B
099287;151592;Manhã;ANO 8 AMOSTRAL
099287;131535;Manhã;9A
099287;131536;Manhã;9B
099287;131517;Tarde;3A
099287;131518;Tarde;3B
099287;151591;Tarde;ANO 6 AMOSTRAL
099287;131528;Tarde;7A
099287;131529;Tarde;7B
099287;131530;Tarde;7C
099325;133197;Manhã;3A
099325;133198;Manhã;3B
099325;151593;Tarde;ANO 4 AMOSTRAL
099325;133201;Tarde;5A
099325;133202;Tarde;5B
099325;151594;Tarde;ANO 6 AMOSTRAL
099325;133203;Tarde;7A
099325;133204;Tarde;7B
099325;151595;Tarde;ANO 8 AMOSTRAL
099350;133959;Manhã;3A
099350;133958;Manhã;3B
099350;133957;Manhã;3C
099350;133956;Manhã;3D
099350;151596;Manhã;ANO 4 AMOSTRAL
099350;133949;Manhã;7A
099350;133950;Manhã;7B
099350;133951;Manhã;7C
099350;151598;Manhã;ANO 8 AMOSTRAL
099350;133965;Tarde;5A
099350;133964;Tarde;5B
099350;133963;Tarde;5C
099350;151597;Tarde;ANO 6 AMOSTRAL
099350;133962;Tarde;9A
099589;139118;Manhã;3A
099589;139119;Manhã;3B
099589;151599;Manhã;ANO 4 AMOSTRAL
099589;139123;Manhã;5B
099589;139122;Tarde;5A
099589;151600;Tarde;ANO 6 AMOSTRAL
099589;139126;Tarde;7A
099589;139127;Tarde;7B
099589;151601;Tarde;ANO 8 AMOSTRAL
099589;139130;Tarde;9A
099589;139131;Tarde;9B
099651;151602;Manhã;ANO 4 AMOSTRAL
099651;135567;Manhã;5A
099651;135568;Manhã;5B
099651;135569;Manhã;7A
099651;135570;Manhã;7B
099651;151604;Manhã;ANO 8 AMOSTRAL
099651;135561;Tarde;3A
099651;135562;Tarde;3B
099651;151603;Tarde;ANO 6 AMOSTRAL
099660;134206;Manhã;5A
099660;134207;Manhã;5B
099660;134208;Manhã;5C
099660;151606;Manhã;ANO 6 AMOSTRAL
099660;134209;Manhã;7A
099660;134210;Manhã;7B
099660;134211;Manhã;7C
099660;151607;Manhã;ANO 8 AMOSTRAL
099660;134221;Tarde;3A
099660;134222;Tarde;3B
099660;134223;Tarde;3C
099660;151605;Tarde;ANO 4 AMOSTRAL
099678;139549;Manhã;5B
099678;151609;Manhã;ANO 6 AMOSTRAL
099678;139552;Manhã;7A
099678;139553;Manhã;7B
099678;151610;Manhã;ANO 8 AMOSTRAL
099678;139556;Manhã;9A
099678;139545;Tarde;3A
099678;151608;Tarde;ANO 4 AMOSTRAL
099678;139548;Tarde;5A
099686;144995;Manhã;5A
099686;151612;Manhã;ANO 6 AMOSTRAL
099686;144991;Manhã;7A
099686;144992;Manhã;7B
099686;144993;Manhã;7C
099686;144994;Manhã;7D
